,date,username,tweet,hashtags,nlikes
187,2020-06-20 13:18:21,RashidNix,#BLM Nuff Said!  pic.twitter.com/G1vTRFKJtP,['#blm'],14
188,2020-06-20 13:17:33,MommieEki,"The #BLM event apparently ended well before this incident, but of course, the media are linking the two for clicks before anyone really knows. Suspect hasn’t even been identified, FFS.",['#blm'],377
189,2020-06-20 13:15:34,phoneybliar,Game over #BLM,['#blm'],71
190,2020-06-20 13:14:38,PhDGuanaca,"We hosted a KinderGrad for my kid today and celebrated the end of a tough school year. Homeschooling while working and caring for a 2yr old was a challenge, but we did it. #proudmami #BlackBoyJoy #blackboymagic #Blackadoran #kindergrad #blm #workingfromhome #workingmom #teaching pic.twitter.com/Hc8P6uPnLG","['#proudmami', '#blackboyjoy', '#blackboymagic', '#blackadoran', '#kindergrad', '#blm', '#workingfromhome', '#workingmom', '#teaching']",17
191,2020-06-20 13:12:53,TechDemocrats,"If you haven’t heard of Elijah McClain’s story, you NEED to read this. #ElijahMcClain #BlackLivesMatter #BLM  pic.twitter.com/1RmaGsCea0","['#elijahmcclain', '#blacklivesmatter', '#blm']",139
192,2020-06-20 13:12:16,misscharliebond,"Anyone who wants to try and link the horrific stabbing in #forburygardens in Reading to the #blm protest today - the protest ended two hours ago. Source: Forbury gardens is literally 10 minutes walk from my house. Keep your racist comments out of this tragedy, thanks. #rdguk","['#forburygardens', '#blm', '#rdguk']",5844
193,2020-06-20 13:10:44,kikisheart23,"They ""changed"" bc they need our money to keep their lifestyle up! PeriodT.
Meanwhile, pandemic & millions out of work but yeah let's keep them thriving🤦🏼‍♀️🙄 
If y'all still support goons, you can't support #blm. One or the other not both & if u still don't get it, open a book.",['#blm'],28
194,2020-06-20 13:10:35,Xpressionable,"To many issues going on with #JuneteenthDay #JUNETEENTH2020 first #ADOS having to defend A #BlackAmerican Holiday from foreign blacks, particularly Caribbean and African...Then its this nonsense with the LGBTQ community. Co-opting at its greatest, including #BLACKLIVESMATTER #BLM","['#juneteenthday', '#juneteenth2020', '#ados', '#blackamerican', '#blacklivesmatter', '#blm']",23
195,2020-06-20 13:09:08,KyraJete_,Had an amazing opportunity to speak and perform for the community yesterday . Was such a good feeling and great experience to be able to let everyone know where I come from. I always say I can show you better than I can tell you. Why not do both. #blm #JUNETEENTH2020 #RPDR pic.twitter.com/mmpKDcCHNd,"['#blm', '#juneteenth2020', '#rpdr']",13
196,2020-06-20 13:08:32,RobWilson_RDG,I know a lot of young people were at the #BLM event today at #ForburyGardens. Please let your loved ones know that you are ok as they will be sick with worry.,"['#blm', '#forburygardens']",18
197,2020-06-20 13:07:17,FreddieRokison,Witnesses have said there are no connections between the stabbing and the BLM protest which happened much earlier. Don’t breed hate by twisting stories for better headlines. Thoughts need to instead go out to those affected by the horrific event. #BLM #ForburyGardens https://twitter.com/SkyNews/status/1274428905940815875 …,"['#blm', '#forburygardens']",37
198,2020-06-20 13:06:16,Udadisi,"Why #Africa and #Africans should echo the Black Lives Matter Movement by Achie Gebre @achiegebre and Annabel Lemma @AnnabelLemma
 https://link.medium.com/F5piwEnOt7  #BlackLivesMatter #BLMprotests #BLM","['#africa', '#africans', '#blacklivesmatter', '#blmprotests', '#blm']",14
199,2020-06-20 13:04:19,Charlotte3003G,"Muhammad Ali’s only biological son says his father would have despised the “racist” Black Lives Matter movement and endorsed all races, never singling “anyone out.”
‘‘My father would have said, ‘They ain’t nothing but devils.’ My father said, ‘all lives matter""
#BLM is divisive  https://twitter.com/Babylon1902/status/1274432150524346371 …",['#blm'],47
200,2020-06-20 13:03:51,1hood,“We can’t wait” chants the crowd echoing @jasiri_x closing remarks on demanding a response to #got12 instead of politics as usual #blm #civilsaturdays pic.twitter.com/ZvFg3dIkkz,"['#got12', '#blm', '#civilsaturdays']",45
201,2020-06-20 13:03:40,Mattl_w,Another treat from the gift that keeps on giving - BLM! Apparently 3 dead from stabbings. Peaceful protests? Yeah right! This needs to be stopped! #blm #AllLivesMatters #BLMprotests #Reading #FarLeft #leftwaffe https://news.sky.com/story/police-dealing-with-serious-incident-after-black-lives-matter-protest-in-reading-12011506 …,"['#blm', '#alllivesmatters', '#blmprotests', '#reading', '#farleft', '#leftwaffe']",195
202,2020-06-20 13:03:31,WillBlackWriter,"Some really sick people sharing  Forbury Gardens footage in order to try to smear #BLM. So not only sharing footage of violence and dying people (how would you feel if it was your relative) but also using it to incite racial hatred.

Please report all such people",['#blm'],489
203,2020-06-20 13:01:35,tomsimpsonphd,"So much ❤️ for the Bosnian students taking a summer @cuvaj_se course on global activism & #humanrights w/ @Hderrsmith & me this summer. We gathered today on #WorldRefugeeDay2020 to talk about the refugees currently stranded in BiH, #BLM & keeping hope alive in a world on fire.  pic.twitter.com/gdiHZ6tPvz","['#humanrights', '#worldrefugeeday2020', '#blm']",16
204,2020-06-20 13:01:18,DontaEvans,Together We Can #BLM @OleMissFB 🙏🏾 pic.twitter.com/R9L7WKjosD,['#blm'],56
205,2020-06-20 13:00:56,datainput,"George Floyd Murder Protest March, starts at Foley Square, Manhattan, New York City, Saturday, June 20, 2020.
This is a multiple tweet thread
1/
#GeorgeFloyd #BlackLivesMatter #NYC #NewYork #BLM #Protest #march pic.twitter.com/kzMcmW7x7O","['#georgefloyd', '#blacklivesmatter', '#nyc', '#newyork', '#blm', '#protest', '#march']",54
206,2020-06-20 13:00:37,RT_com,"No Respect Left? | US cop stays calm as angry #BLM protesters blow smoke in his face & give him the finger

MORE:  https://on.rt.com/ajz8  pic.twitter.com/kKx21vto8q",['#blm'],252
207,2020-06-20 13:00:01,BrendonWoodsPD,This is SYSTEMIC RACISIM – PDs using their voices to call out racial injustice. Yolo & Santa Clara DA using positions of power to say there is no racism & filing complaints if you say there is racism - they are upholding systems of racism. #FACT #BLM  https://www.davisvanguard.org/2020/06/my-view-the-war-against-public-defenders-continues-in-california/ …,"['#fact', '#blm']",18
208,2020-06-20 13:00:00,MstrJayWill,"White educators, recognize and understand that Black children are facing obstacles placed upon them from the day they're born that children of other races will never face. 

Teach them accordingly...

#OntEd #EdChat #BLM","['#onted', '#edchat', '#blm']",18
209,2020-06-20 12:59:10,MichaelRich1951,"I think it's now evident that the illegal #blacklivesmatter protests have set racial tensions back decades, caused more division than ever, and shouldn't happen. There are much better ways to improve inequality. They've really messed up here #protests #blm #racism #fail #division","['#blacklivesmatter', '#protests', '#blm', '#racism', '#fail', '#division']",54
210,2020-06-20 12:58:43,CompoundBoss,A #Chop Citizen killed more unarmed black men today than the police did. #BLM,"['#chop', '#blm']",369
211,2020-06-20 12:58:30,rakibehsan,"""Trendy"" free-market liberal Tories, looking to differentiate themselves from ""reactionary"" social conservatives by expressing supporting for the #BLM movement, truly are a witless bunch.

Worship Thatcher, yet support a neo-Marxist movement which aims to dismantle capitalism.",['#blm'],303
212,2020-06-20 12:56:54,MartinaSassy,Largely peaceful stabbings during BLM protests in Reading #BLM  https://twitter.com/shoibarbi/status/1274420626435031040/video/1 …,['#blm'],160
213,2020-06-20 12:55:42,scouseweegian,OMG. What has happened in #Reading? I’m hearing about multiple victims of stabbing! Targeted at a peaceful #BLM protest. Disturbing videos online,"['#reading', '#blm']",34
214,2020-06-20 12:54:46,Rob_MD_2_VA,"No matter what takes place around us, your memories will always make things bright! I’m finally getting together your memorial big homie! Can’t wait til it’s complete. I miss you @dariusminor11 #DM39 #LLD #GodsPlan #BLM  pic.twitter.com/3YCuWixSkI","['#dm39', '#lld', '#godsplan', '#blm']",31
215,2020-06-20 12:54:44,arxaor,Don't get murdered in their homes while sleeping #BREONNATAYLOR #BLM #JusticeForBreonnaTaylor #JusticeForGeorge #DefundThePolice,"['#breonnataylor', '#blm', '#justiceforbreonnataylor', '#justiceforgeorge', '#defundthepolice']",119
216,2020-06-20 12:54:21,51Batman,Black Lives Matter protests must end now. All organisers should be arrested for this !! #BLM #BlackLivesMatterUK #BlackLivesMattters #Reading,"['#blm', '#blacklivesmatteruk', '#blacklivesmattters', '#reading']",229
217,2020-06-20 12:54:14,KimberleyJayne4,"Possibly another "" peaceful protest "" by #BLM 🤔",['#blm'],72
218,2020-06-20 12:52:16,Charlotte3003G,"Damn BBC virtue signalling! During half time of the CrystalPalace v Bournemouth match they ran a cringeworthy #BLM clip. What incensed me was using clips of #JesseOwens.
That man was beyond brave and would turn in his grave if he could see how BLM has betrayed race & divided us.","['#blm', '#jesseowens']",64
219,2020-06-20 12:51:05,SaintRobin911,"A #BLM
T-shirt now identifies you as 
anti tRump and worthy of arrest.

So glad they cleared that up.",['#blm'],16
220,2020-06-20 12:49:31,KCPhotographyEU,"Had to happen sooner or later. When will it be realised that this has to be stopped. This is violent and unlawful protest, and is clearly nothing about anyone's lives mattering. #BLM #Reading","['#blm', '#reading']",79
221,2020-06-20 12:48:13,Jewel4Trump,"🦠THE ENGINEER of WW #Antifa/#BLM #MuslimBrotherhood attacks 16+ yrs ago by INFILTRATING our WH?

🦠Alice in Wonderland? Watch for Huma SOON I believe

🦠ENoCH is right: They cloak their names to hide in Google search #FISA & genes/chemicals/ #biowarfare https://twitter.com/elenochle/status/1204616704560467969?s=21 …","['#antifa', '#blm', '#muslimbrotherhood', '#fisa', '#biowarfare']",24
222,2020-06-20 12:48:13,Jewel4Trump,"🦠 #20 Is #HumaAbedin THE LINK or KEY?

🦠 Did she coordinate #DeepState STEP 4: Their Last Resort?

#COVID19👉🏼#Pandemic
👉🏼GeorgeFloyd👉🏼Riots👉🏼#BLM 👉🏼#Antifa👇🏼#MUSLIMBROTHERHOOD?!

🦠Is COVID19 engineered & targeted to SPECIFIC countries & ppl?

Is #HUMA👇🏼 https://youtu.be/7fsGLZ3D-oY ","['#humaabedin', '#deepstate', '#covid19', '#pandemic', '#blm', '#antifa', '#muslimbrotherhood', '#huma']",102
223,2020-06-20 12:46:34,sloughdespond,"Since Harvard isn't using its enormous endowment to help its students, maybe they should just give it to #BLM. That'll show they truly care.",['#blm'],37
224,2020-06-20 12:46:22,activistwonk,"100's of protesters gather at @TheStonewallNYC cc: @jfg_nyc @protest_nyc
#JUNETEENTH2020 #BLMNY #BLM #BlackLivesMatter #JuneteenthWeekend2020 #SixNineteen #NYCPROTEST #NYCProtests #ProtestPictures #BLMprotest #BLMNYC #BlackTransLivesMatter pic.twitter.com/haop04jbsO – at Stonewall Inn","['#juneteenth2020', '#blmny', '#blm', '#blacklivesmatter', '#juneteenthweekend2020', '#sixnineteen', '#nycprotest', '#nycprotests', '#protestpictures', '#blmprotest', '#blmnyc', '#blacktranslivesmatter']",35
225,2020-06-20 12:45:33,_thehyan,"1. End Qualified Immunity 
2. Demilitarize the police
3. Vote out shitty local officials 
4. Prosecute the police 

#saveblacklives #blm","['#saveblacklives', '#blm']",95
226,2020-06-20 12:43:31,The1SportsNerd,"Damn “Just Mercy” is eye opening! Great story, now I want to read more!!! #NetClix #BLM","['#netclix', '#blm']",17
227,2020-06-20 12:43:15,LadyMercia,"#BLM paid rioters violent #UsefulIdiots paid for by  Marxists you puppet Khan ..
This is what matters 👇🏻🇬🇧✊🏻 pic.twitter.com/iV1MPKZo0M","['#blm', '#usefulidiots']",17
228,2020-06-20 12:42:12,Modster99,"It sure seemed that #BLM went from a protest, to a political party, to a religion in a surprisingly short amount of time. . .",['#blm'],61
229,2020-06-20 12:41:40,stubai1912,"These people condone known irish Republicans protesting against Britain in glasgow.
They know #blm has been hijacked by them but stay silent.
Unionists today need congratulated for standing down and showing the world what these people are",['#blm'],36
230,2020-06-20 12:40:31,RT_com,"#MuhammadAli's son blasts #BLM as 'RACIST'  

 https://on.rt.com/ajzm ","['#muhammadali', '#blm']",300
231,2020-06-20 12:40:12,1hood,We are here in front of the city county building supporting youth organizers  BYE !!!!!! #BLM  pic.twitter.com/mhDd8u5wac,['#blm'],53
232,2020-06-20 12:38:42,Dipankar_cpiml,"The #GeorgeFloyd murder and #BLM protests have triggered a worldwide questioning of the structures and symbols of racism, colonialism and imperialism. A couple of statues having already fallen, the debate in Britain grows around more prominent symbols, from Clive to Churchill.  https://twitter.com/KalpanaWilson/status/1273663486753738754 …","['#georgefloyd', '#blm']",35
233,2020-06-20 12:36:14,kj_singleton1,A lil skate session with my bro @joecallidanegus #BLM #Joecalliprod pic.twitter.com/cPfxSRUXHC,"['#blm', '#joecalliprod']",31
234,2020-06-20 12:36:14,Justin12393LEE,Footage police don’t want you to see. #BlackLivesMattters #DefundThePolice #BLM  pic.twitter.com/zcRv52NbZB,"['#blacklivesmattters', '#defundthepolice', '#blm']",178
235,2020-06-20 12:33:06,MehcadBrooks,"My pre-response to @RealCandaceO 

Are all of these police officers liars?

#antiracistchallenge #antiracist #antiracism #candaceowens #enoughisenough #blm #defundthepolice  https://www.instagram.com/p/CBqyeL3j_oz/?igshid=12def01fus9v2 …","['#antiracistchallenge', '#antiracist', '#antiracism', '#candaceowens', '#enoughisenough', '#blm', '#defundthepolice']",34
236,2020-06-20 12:32:00,IndivisibleVent,"6/20 #BLM protests & other antiracist things to do... 

CLICK to see #Actions happening TODAY! Too many to describe: Digital marches, #JuneteenthDay activities, etc.➡️ https://indivisibleventura.org/2020/06/02/blm-protests-and-other-antiracist-things-to-do/ …
✍️SIGN UP for email notifications ➡️… https://indivisibleventura.us15.list-manage.com/subscribe?u=f156206faddc92033cbe30ed9&id=8168ef075e …
#Indivisible #DemCast pic.twitter.com/DrnQOgcd6G","['#blm', '#actions', '#juneteenthday', '#indivisible', '#demcast']",18
237,2020-06-20 12:31:29,FinnaganMarina,"When will #BLM announce that 
Greta Thunberg is the leader libtardo of the land of CHAZ-TWAT-TIA
🤔🤣",['#blm'],50
238,2020-06-20 12:30:32,JoschuaKnuppe,"We just talked about dodo's on the Dino Nerds For Black Lives Matter stream, among other things intelligence...
 https://www.twitch.tv/dinonerdsforblacklives …
#paleoart #dodo #sciart #blm  pic.twitter.com/SGP48GwSg5","['#paleoart', '#dodo', '#sciart', '#blm']",68
239,2020-06-20 12:29:52,freddyjesse,"I’m devastated because I see myself in Andres. Amid #BLM demonstrations, the #MMIW crisis, and so many other intersectional life threatening issues, we Central Americans, still have to fight against our erasure.","['#blm', '#mmiw']",81
240,2020-06-20 12:27:50,adrianxoropeza,Released a playthrough to help raise more donations for our #BLM raffle. Check it out and please consider donating for a chance to win one of my personal basses! Thank you ❤️❤️  https://twitter.com/SumerianRecords/status/1274419722998571009 …,['#blm'],81
241,2020-06-20 12:27:02,1JJones_,Together. We. Can. 👣 #BLM  https://twitter.com/_momosanogo/status/1274406009885384704 …,['#blm'],68
242,2020-06-20 12:27:01,SeattleTRU,🚨 ALERT: @WholeFoods workers at Westlake are rallying from 2pm today to protest MGMT retaliation for supporting #blm Supporters requested! #WFMSaysNotoBLM #chop #chaz #seattleprotest #seattleprotestcomms #seattle pic.twitter.com/ZjktLFp6s2,"['#blm', '#wfmsaysnotoblm', '#chop', '#chaz', '#seattleprotest', '#seattleprotestcomms', '#seattle']",120
243,2020-06-20 12:24:47,Pismo_B,"Massive peaceful crowd the Trump Rally in Tulsa.

#Antifa #BLM - This 👇 is PEACEFUL!

👀 & learn!!

 pic.twitter.com/6FnPXzXdgF","['#antifa', '#blm']",149
244,2020-06-20 12:24:39,coatsey9110,@grancake @garylineker ...appalling that the #BLM #antifadomesticthugs have put UK race relations back 30 years.,"['#blm', '#antifadomesticthugs']",24
245,2020-06-20 12:23:19,Justin12393LEE,Footage police don’t want you to see. #BlackLivesMattters #DefundThePolice #BLM  pic.twitter.com/zcRv52NbZB,"['#blacklivesmattters', '#defundthepolice', '#blm']",161
246,2020-06-20 12:23:05,delby_82,Juneteenth🎉 #BLM  pic.twitter.com/imN9e4ZOb1,['#blm'],57
247,2020-06-20 12:21:05,EmilyFeiner,"I voted today, put up some signs for @Elijah4Senate and am now textbanking, friend banking, emailing, etc. for @MondaireJones But, have to take a break and go to Nyack to show up after people defaced the #BLM mural on the street! 3 to 6. Join us.",['#blm'],13
248,2020-06-20 12:19:49,kishau,My kid created this #BLM painting. #RVA pic.twitter.com/LAjEUkeZXr,"['#blm', '#rva']",16
249,2020-06-20 12:19:34,brianlewis3282,"To anyone protesting anywhere in the US today.. ESPECIALLY at or near the #TulsaCovidFest2020 it's imperative you spend a couple of minutes to read this @ACLU thread.  PLEASE, PLEASE, I beg you.. be careful!  Don't allow idiots to entice you to do something stupid. #RESIST #BLM  https://twitter.com/ACLU/status/1268588989738618885 …","['#tulsacovidfest2020', '#resist', '#blm']",35
250,2020-06-20 12:17:49,UpTheWorkers,"Stood at the side of a pool & I see someone drowning

If I jump in we’re both in danger

Whereas if I reach down and lend a hand to pull the struggling person out neither of us will die

...both our lives matter but at that moment the drowning geezer matters most ffs

#BLM  pic.twitter.com/RxomLawKkj",['#blm'],208
251,2020-06-20 12:14:17,ambientiso,"I know we’re still struggling with a pandemic, some countries are still under lockdown, governments are failing to protect us at every turn and #blm protests are rightly taking place around the world.... but is anyone up for another crowd sourced library? I’ve had an idea 💡🎧",['#blm'],24
252,2020-06-20 12:13:41,carbonsaveruk,"There seems to be some concerted troll type effort to drive a wedge between #BLM & anyone who supports them.
Don't fall for it, stick together, we are  the 99%.",['#blm'],223
253,2020-06-20 12:13:23,JaydeMilani,Literally just want to live life without fear knowing I won’t be killed because of the color of my skin. #BLM ✊🏾,['#blm'],25
254,2020-06-20 12:13:01,surajpatelnyc,"Out here supporting 🧁🍰🥧@bakersforBLM! If you’re near McCarren Park stop by and support, highly recommend their chive biscuits! Not near, support online #BLM #votejune23 #bakersagainstracism pic.twitter.com/4POWJJT8FE","['#blm', '#votejune23', '#bakersagainstracism']",20
255,2020-06-20 12:12:58,MeganDevineTV,"Did you know that Edward D. Brown was the first African-American jockey to win the Belmont S in 1870? He rode Kingfisher, who was owned by the nephew of Robert Alexander, former slave owner of Brown.

He won the KY Derby & Oaks as trainer & was inducted into @nmrhof in 1984 #BLM",['#blm'],44
256,2020-06-20 12:12:11,FleggyM,"And it’s entirely correct that they use their platform to show solidarity with #BLM.
The BBC has a moral duty to educate against the ignorance of racism and I’m perfectly happy for my licence fee to combat idiots like you.",['#blm'],22
257,2020-06-20 12:11:57,LFPress,The Black Lives Matter rally has started outside #LdnOnt city hall; here's a look at the early crowd by our @MaxatLFPress #blm  pic.twitter.com/FFvTE4nKwN,"['#ldnont', '#blm']",22
258,2020-06-20 12:11:33,Freeman_Mary1,"So mass rioting and #BLM rallies DO NOT raise concerns over coronavirus, but #TrumpRallyTulsa does? And here I thought the rona ""disproportionately affects minorities.""  Must just be the ""minorities"" going to Trump's rally...","['#blm', '#trumprallytulsa']",21
259,2020-06-20 12:11:01,jgilchrist13,"Super line-up for @DinoNerdsForBLM. I caught fantastic talks by @PeteMakovicky & @AmyLynnAtwater. More to come including @skeletaldrawing @SteveBrusatte @JoschuaKnuppe @TetZoo @TomHoltzPaleo @Laelaps @EJR_Paleo+.
#palaeontology #paleontology #BLM
Schedule:  https://horaro.org/dinonerdsforblacklives/juneweekend … pic.twitter.com/a7DzrFKbMB","['#palaeontology', '#paleontology', '#blm']",34
260,2020-06-20 12:10:02,SooperMexican,"Some black people began speaking out against the #BLM madness of burning everything down.
Well now we need liberals and Democrats to step up. You know this is insanity. This will lead to absolute chaos.
Speak out against it.",['#blm'],37
261,2020-06-20 12:09:37,iam_kavon16,"It’s crazy to think we’re fighting the same fight our founders fought over 100 years ago
#BLM #saytheirnames #stopkillingus #stoppolicebrutality
📸: @portsbykenz @MHenry_55 pic.twitter.com/VgnVL4R95y","['#blm', '#saytheirnames', '#stopkillingus', '#stoppolicebrutality']",32
262,2020-06-20 12:08:10,professorbearie,Stay safe y’all. This ain’t over just yet. #maskup #getsomesun #blm  pic.twitter.com/SaajQfWLsL,"['#maskup', '#getsomesun', '#blm']",20
263,2020-06-20 12:07:43,BarristerNZ,The death of Matthew Hunt is an appauling tragedy. But @nzpolice need to stop using a Blue Lives Matter symbol. It was created as a response to the #BLM movement. It is a racially charged symbol of hate. It is carried by white supremecists at rallies. Stop it. Stop it now.  pic.twitter.com/FK5xhgBUOs,['#blm'],1501
264,2020-06-20 12:07:27,SHSManny,"#BLM parade in Ridgfield today with the whole family. All of us need a voice...start within, educate yourself, be open and stand up against racism.  pic.twitter.com/H4sWkLdHmm",['#blm'],37
265,2020-06-20 12:05:20,bobbihite,"As we close the year out, a shout out to my Crestline people for there advocacy and voice! They make me proud to be their principal. #BLM @CrestlineLions pic.twitter.com/sejkCDIQkJ",['#blm'],18
266,2020-06-20 12:05:19,GinSecurities,⁦@TheDemocrats⁩ now tear down statues of Grant who lead the Union army who was fighting the South specifically to end slavery . Do you need any further proof these history fail idiots don’t give a f*ck about #BLM ?  https://thehill.com/homenews/state-watch/503685-protesters-tear-down-statues-of-union-general-ulysses-s-grant-national …,['#blm'],16
267,2020-06-20 12:03:19,NickWiltonNS,Sadly Commissioner Dick lacks balls and I’m not referring to her physiology but rather her shameful appeasement of these #BLM and #AntifaTerrorists riots and violence. Dick must go! https://twitter.com/RobertJFBarnes1/status/1273751020976377859 …,"['#blm', '#antifaterrorists']",14
268,2020-06-20 12:03:02,HabenGirma,"The 1st blind person to summit Everest, @ErikWeihenmayer can do everything except…We had an epic conversation on my book, #BLM, advocacy & then I tried to teach him this one skill 🤣
Join the @NoBarriersUSA Virtual Summit June 26-27. Free & open to all  https://www.nobarriers.live  pic.twitter.com/uPtIuzXQoU",['#blm'],59
269,2020-06-20 12:02:55,pmagn,"'Tipping point': Greta Thunberg hails Black Lives Matter protests #blm #tippingpoint #BlackLivesMatter

People are realising ‘we cannot keep looking away from these things’, says climate activist https://www.theguardian.com/environment/2020/jun/20/tipping-point-greta-thunberg-hails-black-lives-matter-protests?CMP=Share_AndroidApp_ColorNote …","['#blm', '#tippingpoint', '#blacklivesmatter']",17
270,2020-06-20 12:01:12,reggiebrownart,It's Violet on a hoverboard. She's from the Magnificent Makers series by the @doctheagrif.  You all can get the series here  http://amzn.to/2V0GxT2 .                      #SaturdayMorning #chapterbooks #BackToTheFuture #BlackGirlMagic #procreateart #kindle #books #amreading #blm  pic.twitter.com/XKRqmENOOw,"['#saturdaymorning', '#chapterbooks', '#backtothefuture', '#blackgirlmagic', '#procreateart', '#kindle', '#books', '#amreading', '#blm']",18
271,2020-06-20 12:01:02,amay206,"Pretty cool to see @pike_place honor #BlackLivesMatter 

Seattle, Washington

#BLM
#PikePlaceMarket
#Seattle pic.twitter.com/QN9SgCHmsn","['#blacklivesmatter', '#blm', '#pikeplacemarket', '#seattle']",36
272,2020-06-20 12:00:05,Nontsikelelo_BH,"Why are celebrities your leaders? Why are you giving them that power? Sure Celebrities influence certain aspects in culture but they are not cultural leaders nor are they movement leaders #BLM isn't lead by celebrities for starters, NAACP isn't lead by celebrities either etc",['#blm'],17
273,2020-06-20 11:59:00,HeatherMoAndCo,"Another interesting point: note the number of these accounts created in May 2020. This account, for example, follows a familiar pattern of other troll accounts. It began tweeting almost exclusively US content: anti #BLM, pro-Trump, anti-Democrat, recently moving to anti-Trudeau.  pic.twitter.com/PovLp2zW6l",['#blm'],38
274,2020-06-20 11:57:48,VJohnsonPhD,"(1/3) In light of recent alleged suicides by hanging of Black men, I have heard “Black men don’t hang themselves!” I didn’t actually know the answer to this so I looked into it. Here’s what I’ve found. #RobertFuller #MalcolmHarsch #DominiqueAlexander #BLM #Academics4BlackLives pic.twitter.com/IaAJlVLzQk","['#robertfuller', '#malcolmharsch', '#dominiquealexander', '#blm', '#academics4blacklives']",22
275,2020-06-20 11:56:19,limerance,"Because statues are being toppled individually in the US and UK too, the cumulative impact is perhaps going under the radar. These images reflect that we are in an astonishing historical moment when viewed as a whole global movement. #BLM  https://twitter.com/PerryStein/status/1274179473387261953 …",['#blm'],9
276,2020-06-20 11:53:27,MirthDAL,".@cbc - I'm listening to your live reporting. You have already given more media time & promoted Trump's #coronapalooza than any single day of peaceful protests

If you are doing ""equal time"" - please report on today's peaceful protests AND small covid spread in  #BLM w/ masks","['#coronapalooza', '#blm']",22
277,2020-06-20 11:52:00,OSS_CAH5,"#BLM Founder Patrisse Cullors reacting to criticism of not having an ideological frame by saying  ""We do have an ideological frame.....we are trained Marxist"" #BlackLivesMattters pic.twitter.com/9NVxXdNA2B","['#blm', '#blacklivesmattters']",81
278,2020-06-20 11:51:44,jdfarag,"Join us 9am HST Sunday, June 21st, for our YouTube Live Stream Prophecy Update. Pastor JD talks about how everything we see in the world today is leading up to the grand finale.

#BLM #GeorgeFloyd #coronavirus #rapture #revelation #endtimes #bibleprophecy https://youtu.be/n_kiCDI97-M ","['#blm', '#georgefloyd', '#coronavirus', '#rapture', '#revelation', '#endtimes', '#bibleprophecy']",230
279,2020-06-20 11:48:56,DarkZonePilot,"Change our perception! The 10,000 snakes theory is real. We need all the help we can get to end this ridiculous cycle of racism. #blm  pic.twitter.com/VBISpCu7Fg",['#blm'],28
280,2020-06-20 11:48:35,alliecine,"#WiMPride rally at the Silver Lake Reservoir happening NOW
#ABLM #AllBlackLivesMatter #BLM #LAPride #ParityInAction #HireTheseWomen @WomenNMedia pic.twitter.com/E2IJVhsbq1","['#wimpride', '#ablm', '#allblacklivesmatter', '#blm', '#lapride', '#parityinaction', '#hirethesewomen']",32
281,2020-06-20 11:47:39,Jon_86,New image for @maxkonnorxxx lit love it!!!! #gay #blackgaymen #pornstar #gayporn #hung #BLM #gaypride #gayart pic.twitter.com/tW1gEC0T6F,"['#gay', '#blackgaymen', '#pornstar', '#gayporn', '#hung', '#blm', '#gaypride', '#gayart']",75
282,2020-06-20 11:46:54,davidwebbshow,"So, not a #SummerOfLove in #CHAZ #CHOPseattle ⁦⁦@JennyDurkan⁩? #BLM #BlackLivesMattter #antifa via The Seattle Times https://www.seattletimes.com/seattle-news/crime/one-dead-one-critical-in-early-morning-shooting-at-capitol-hill-protest-zone/ …","['#summeroflove', '#chaz', '#chopseattle', '#blm', '#blacklivesmattter', '#antifa']",133
283,2020-06-20 11:46:23,jayperiod,"I recently learned Punisher co-creator @gerryconway started a fundraiser for @blklivesmatter called #skullsforjustice, which is a series of t-shirts inspired by the Punisher skull but with designs inspired by the #blm movement. This design by @nguyeningit is my favorite and
 /1 pic.twitter.com/ZUPi97vxmz","['#skullsforjustice', '#blm']",38
284,2020-06-20 11:46:14,RCGP_NELondon,"Great work NEL Faculty @DrSabirZaman proposed emergency motion at #RCGPCouncil today, the motion was overwhelmingly accepted by Council. Thanks @MartinRCGP @VictoriaTzB @mgtmccartney for support. Look forward to working with you on #BLM #BAME issues @LilianaRisi @KaindonKugathas pic.twitter.com/WjA8KwauBO","['#rcgpcouncil', '#blm', '#bame']",33
285,2020-06-20 11:43:33,LoriBaggadonuts,"Hi #Resisters #PRU .
Once again, I'm in FOLLOW-BACK LIMBO! Unable to follow until I get some more followers. I'm 99 followers short of 5k. 

Celebrate #DACA 
Uplift #BLM #JUNETEENTH2020
WE ARE LIVING IN A TIME THAT'S RIPE FOR CHANGE!
#Resist #VoteBlue2020 #DumpTrump #Nov3 pic.twitter.com/oLfXI5MzDA","['#resisters', '#pru', '#daca', '#blm', '#juneteenth2020', '#resist', '#voteblue2020', '#dumptrump', '#nov3']",12
286,2020-06-20 11:43:24,RhianGsy,"This sums up our peaceful protest, #BLM #GuernseyBLM #GuernseyTogether (Photo Credit to Chris George) pic.twitter.com/dm3DxJfzMi","['#blm', '#guernseyblm', '#guernseytogether']",24
287,2020-06-20 11:43:06,GeeGeeAkili,"I bet she's lawyered up. The Tulsa PD don't have a leg to stand on. SHE HAD A TICKET. The Trump Security thugs stopped her at the gate even though she showed them her ticket, but because they didn't like her #BLM shirt they called the COPs.",['#blm'],28
288,2020-06-20 11:41:08,RightWingedBun,😑 The stupidity is mind boggling. #BLM 🙄  pic.twitter.com/AmunArKAi8,['#blm'],26
