,date,username,tweet,hashtags,nlikes
301,2020-06-16 09:50:00,dublab,"Tune in to People’s Portal at 10am on @dublab! @kohinoorgasm interviews @KtownforAll organizer Melissa & @stoplapdspying organizers Hamid & Nadia about the movements for Black liberation/police abolition in LA, Asian solidarity w #BLM, & preserving the momentum of this moment.  pic.twitter.com/rFSwzVDEdR",['#blm'],10
302,2020-06-16 09:49:59,JWendorfMuhamad,silence is never an option. ⁦@FSUCCI⁩ ⁦@FSU_COM⁩ #BLM #antiracism #BlackLivesMattters #AcademicTwitter #MyFSUComm https://comm.cci.fsu.edu/school-statement-on-recent-events/ …,"['#blm', '#antiracism', '#blacklivesmattters', '#academictwitter', '#myfsucomm']",11
303,2020-06-16 09:49:07,FranciscoMoyaNY,"On the 30-year anniversary of the #Justice4Janitors strike when LAPD officers beat workers fighting for dignity, it’s painfully clear how much work there’s left to do. Proud to stand with @32BJSEIU, #BLM and Justice For Janitors against police brutality today and every day✊🏽  pic.twitter.com/xOuyXPkDBR","['#justice4janitors', '#blm']",28
304,2020-06-16 09:48:52,teachingAF,"In light of recent events, it’s my new mission to educate myself more on all things associated with #Blm so that I can be more equipped to debate, challenge and teach in the classroom! Any recommendations on where to start? What to read? Who to follow? #edutwitter","['#blm', '#edutwitter']",86
305,2020-06-16 09:47:34,SeulddeulgiChae,"Day 87 of my daily I love #Sagelyn & @HumberlyG & @devynnekoda12 tweets🥺 Back to my daily tweets🥺 I’ve missed you all & I’ve missed the UF cast. It’s not over tho, we still need to fight for #BLM 💕✨ Stream #UtopiaFalls @UtopiaFallsTV on @Hulu #RenewUtopiaFalls @CBC pic.twitter.com/1XS1jeCuVL","['#sagelyn', '#blm', '#utopiafalls', '#renewutopiafalls']",25
306,2020-06-16 09:46:11,kechjo,This is insane. There were enough police ther to thwart a gang of bank robbers. What the fucking hell insanity is this? #blm  https://twitter.com/RetiredMaybe/status/1272734875628470277 …,['#blm'],21
307,2020-06-16 09:44:18,ninabergman,"Sci-fi Cowboy🤠Hats off to everyone doing their part🖤I’ve read every single one of your messages you’re all beautiful. We’re rebuilding a new foundation of #togetherness and #unity Let’s keep going🙏🏻 #Repost @ianspanierphoto
#vegangirl #veganclothing #veganbadass #rockstar #blm  pic.twitter.com/SAHWJ5WIZe","['#togetherness', '#unity', '#repost', '#vegangirl', '#veganclothing', '#veganbadass', '#rockstar', '#blm']",27
308,2020-06-16 09:43:18,alexbruesewitz,"Black Lives Matter was formed in 2013. Activists lobbied Obama and @JoeBiden for YEARS to pass meaningful police reform. But all they did was pass photo op reform.

@realDonaldTrump is taking action and is signing an Executive Order with meaningful reform.

Will #BLM praise him?",['#blm'],1823
309,2020-06-16 09:43:09,ConservaMomUSA,"👀OPEN YOUR EYES
Watch as donations 2 #BLM get funneled 2 #ActBlue, which allots most donor dollar$ to 3 rich,white people named @SenSanders @SenWarren& @JoeBiden-this isn’t about Black lives or #Racism-it’s about Democrats winning the election!
#Trump2020 pic.twitter.com/qSG9KeXWug","['#blm', '#actblue', '#racism', '#trump2020']",636
310,2020-06-16 09:39:40,DeeNugLife,"I feared wearing my #pride and #blm pins at work because patient care to me will and always come first.  

I talked to my manager and he said to wear those pins with pride. 

This isn't a political issue, it's a human right issue and I've never been more proud of where I work.","['#pride', '#blm']",53
311,2020-06-16 09:37:26,womaninchains85,"I agree, not allowing poppies is not racist, it is hypocritical however allowing #blm and its racist as it is in support of 1 race only and is at the exclusion of other race's  - that is racism",['#blm'],34
312,2020-06-16 09:37:24,InsideCroydon,Bob Marley’s last London gig set to be marked with blue plaque #Croydon #BLM #Bromley ⁦@CPTriangulation⁩ ⁦@OurGipsyHill⁩ ⁦@kemenzerem⁩ ⁦@angelawilkins1⁩ ⁦@NME⁩ ⁦@Londonist⁩ https://insidecroydon.com/2020/06/16/bob-marleys-last-london-gig-set-to-be-marked-with-blue-plaque/ …,"['#croydon', '#blm', '#bromley']",14
313,2020-06-16 09:35:07,PeterMerlinCane,"Jail these domestic terrorist cops. Jail them all, every last one, and start again - without the racist psychopaths.
 https://www.rawstory.com/2020/06/they-are-babies-bystanders-plead-with-georgia-officers-as-they-hold-5-black-children-at-gunpoint/#.Xuj0DIa5vdA.twitter …
#GhostSkins #WhiteSupremacy #ProsecuteThePolice #BLM #NoJusticeNoPeace","['#ghostskins', '#whitesupremacy', '#prosecutethepolice', '#blm', '#nojusticenopeace']",19
314,2020-06-16 09:34:40,PaulaReidCBS,"President has repeatedly said he rejects calls to #defundpolice, but today he has not directly addressed concerns of #BLM. New EO “encourages” police to track excessive force complaints, but unclear if that includes data on victims race or any efforts to track systemic racism.  https://twitter.com/CBSEveningNews/status/1272929413865377792 …","['#defundpolice', '#blm']",76
315,2020-06-16 09:34:31,ALGreekPicnic,"#ALGP stands in solidarity with ALL people around the world that are challenged by oppressions, injustices, and inequalities.
JUSTICE⚫️EQUALITY ⚫️REFORM
#AlabamaGreekPicnic #ALGP20 #BLM #BlackLivesMatter #NoJusticeNoPeace #GreekUnity #BetterTogether #Unity
 http://www.alabamagreekpicnic.com  pic.twitter.com/YbJxqNFths","['#algp', '#alabamagreekpicnic', '#algp20', '#blm', '#blacklivesmatter', '#nojusticenopeace', '#greekunity', '#bettertogether', '#unity']",13
316,2020-06-16 09:33:52,Philip_W3,"Philip Wilkerson, Black Man (he,his, him) GMU Career Services #EACE #blm","['#eace', '#blm']",19
317,2020-06-16 09:33:51,BlackSuedeShoe,"Some of y’all got #BLM in your twitter and Instagram bios, but your dating profiles and “preferences” say otherwise.  pic.twitter.com/Qvu87XNc1v",['#blm'],52
318,2020-06-16 09:33:50,brandon_berry4,I tried posting the pictures of protests Ive been to on IG and after my first attempt I noticed that it didnt include my caption. Tried again and it didnt work. On my 3rd attempt to post it I removed the #BlackLivesMattters and #BLM and it posted with no problem... @instagram wyd,"['#blacklivesmattters', '#blm']",15
319,2020-06-16 09:33:43,MaddieBarry8,Black Candidates Running for Office in 2020: A State-by-State Guide.           FIND YOUR STATE AND SUPPORT BLACK DEMOCRATIC CANDIDATES TO MAKE A REAL CHANGE #BLM 💙🥰🇺🇸💙🥰🇺🇸💙🥰🇺🇸  https://www.marieclaire.com/politics/a32780557/black-candidates-2020-election/ …,['#blm'],18
320,2020-06-16 09:33:27,jennytyoung,WARNING GRAPHIC LANGUAGE ⚠️ More video from Monday night. @PortlandPolice standing guard at SW Park & Taylor so fire fighters can put out a fire that was started in the street. #PDXprotests #portland #blm #BLMprotest #protest #PortlandProtests #police #protests2020 @KOINNews pic.twitter.com/XzDbCMTnfL,"['#pdxprotests', '#portland', '#blm', '#blmprotest', '#protest', '#portlandprotests', '#police', '#protests2020']",285
321,2020-06-16 09:32:17,nomorewanels,"There is no excuse for white-only panels. Take the pledge! 

#nomoremanels #nomorewanels #blm  pic.twitter.com/3aUTdJhi9w","['#nomoremanels', '#nomorewanels', '#blm']",161
322,2020-06-16 09:31:36,CentristAllWay,"Twitter police will claim its ""systemic racism"" that made the black man the way he is. She has white privilege, so its her own fault. 

Media will say, nothing to see here. Doesn't fit with current narrative and will conflict with #BLM democratic funding machine",['#blm'],193
323,2020-06-16 09:31:35,bluemagicgrind,"I may have to restock, didn’t expect it to sell that fast. If you haven’t, I have a few left in the first batch. “BLM” tees and tank tops.  https://www.forurwear.com/shop  #blm #blacklivesmatter pic.twitter.com/myQcEniFTd","['#blm', '#blacklivesmatter']",29
324,2020-06-16 09:30:06,RighteousKeitt,Jace took a trip to #BLM mural uptown.  pic.twitter.com/QIsWDxxWCh,['#blm'],16
325,2020-06-16 09:28:15,MrRES_804,"Black men don't hang themselves from trees

Black men don't hang themselves from trees

Black men don't hang themselves from trees 

Black men don't hang themselves from trees

These are not suicides...its a coordinated campaign of domestic terrorism. #BLM",['#blm'],18
326,2020-06-16 09:28:05,gerryconway,"In one week you've raised over $58,000 for #BlackLivesMatter #BLM, claiming the Skulls for Justice -- and getting yourselves some truly epic t-shirts (and hoodies) in the process. Keep it up, tell your friends, get Dad a shirt for Father's Day. More designs coming today!  https://twitter.com/gerryconway/status/1272596841943625728 …","['#blacklivesmatter', '#blm']",51
327,2020-06-16 09:27:42,THEMOCOLLINS,14... this is Americas history. We’re still living it. #BLM  https://twitter.com/ava/status/1272907761492295690 …,['#blm'],18
328,2020-06-16 09:26:34,CandidateBishop,Watching Donald Trump's insane #ExecutiveOrder announcement. He is begging people to let him send in the army. He re-read the same line twice and then decided to riff to cover up. He stumbled through a list of names and that's the last mention of #BLM. Shameful.,"['#executiveorder', '#blm']",21
329,2020-06-16 09:25:38,cj_pope,"Can I add, for any of you white peeps reading my tweets, in a #DearWhitePeople moment (one white person to another) that WE need to read these papers. We have had a wake up call. We need to listen, learn, reflect and do better.  These papers are part of the learning. #BLM  https://twitter.com/cj_pope/status/1272927034495336450 …","['#dearwhitepeople', '#blm']",12
330,2020-06-16 09:24:07,PaulaReidCBS,"President Trump’s Executive Order on #PoliceReform unlikely to satisfy #BLM supporters as it doesnt directly addrsss *racial bias*. Instead EO “encourages” police to adopt higher standards, collect excessive force complaints, & involve social workers.  https://twitter.com/KDKA/status/1272926287552790528 …","['#policereform', '#blm']",330
331,2020-06-16 09:21:43,isabellakite,Done !! After watching multiple videos of them disrespecting a black women . I had to let the rage out!  Ironic wearing a #BLM and go on to degrade a black womens life. They truly the weakest links  pic.twitter.com/GFmYdGf4qy,['#blm'],782
332,2020-06-16 09:21:28,RNBWCV,"We want change, say his name: Colin Kaepernick 

#blacklivesmatter #blm #nfl #change pic.twitter.com/4WHrhc8tpv","['#blacklivesmatter', '#blm', '#nfl', '#change']",52
333,2020-06-16 09:21:17,Real_A_R,"Freddy Grey
Sandra Bland
Kalief Browder
Mike Brown
Eric Garner
Tamir Rice
Trayvon Martin
Philando Castile

All killed during BHO/Biden Admin. No convictions.

Chicago, 239 dead blk people.

Ask yourself #BLM. Are you really upset or just told to be upset.

#WalkAwayFromDemocrats pic.twitter.com/z5FlpeUPyP","['#blm', '#walkawayfromdemocrats']",108
334,2020-06-16 09:19:37,LEO_Warrior_TBL,"It’s not really up to anyone else to say whether WE thought our lives were in danger, whether we felt someone was going to inflict serious bodily injury against us...We were there. We were in the middle of it. Not you. Not the Mayor. Certainly not #BLM we are allowed to be scared",['#blm'],15
335,2020-06-16 09:18:46,johnjtague,"I’ve been cast in this amazing series of films dealing with everything happening now in the US. Please give them a follow, retweet this link, kick in some spare change if you can @CivilSeries #BLM #CivilDisobedience https://civildisobedienceseries.wedid.it/campaigns/7747 ","['#blm', '#civildisobedience']",47
336,2020-06-16 09:17:44,2Photon2020,"Ignore the imminent Rose Garden gaslighting.

There is no $$ behind this EO, no actual mandates to any police department.

Like the person announcing it is all flash no substance.

Please continue the revolution as planned.

#PoliceBrutality
#BlackLivesMatter
#BLM
#FixThePolice","['#policebrutality', '#blacklivesmatter', '#blm', '#fixthepolice']",11
337,2020-06-16 09:16:30,ExMusRus,"Black ppl are sold to slavery, abused, and killed every day, year in-year out in Mid East and Africa.

But #blm protesters don’t give a damn about real #racism if they can’t take a selfie. pic.twitter.com/os4sfI6noB","['#blm', '#racism']",1080
338,2020-06-16 09:16:04,AlisonMcBain,"My oldest daughter & I have taken part in #BLM protests on weekends. Since her younger sisters can't go, she told them about it. My kids have been going around the house chanting every day & wanted to find a way to show their support for #blacklivesmatter. Here they are: pic.twitter.com/s9fDkCEzmz","['#blm', '#blacklivesmatter']",41
339,2020-06-16 09:13:09,maaxgusmaop,It’s just the beginning #BLM ✊🏾🤎  pic.twitter.com/s1ascg7s7T,['#blm'],18
340,2020-06-16 09:10:07,Tonya_Son,So yall are just gonna walk by w/o peekin'? BRING DAT ASS! @ItsAyane @TheDerf @FireSticksGT @LibTechNerd @TadTwoB @TheEmpireGamer @AyeYoGillie @The_Fraternity @WolfsPeakGaming #BLM #TheFRATERNITY / #TheSORORITY https://Twitch.tv/JUST_FRESH_ ,"['#blm', '#thefraternity', '#thesorority']",10
341,2020-06-16 09:05:45,realkatiejow,"@JoeBiden does not support school choice!

If you truly are for the #BLM movement and truly care about low income families or families that live in poverty, you'd be in favor of school choice. 

This isn't the Hunger Games. 

Education shouldn't be defined by a zip code.

#RT https://twitter.com/Mike_Pence/status/1272896321242923008 …","['#blm', '#rt']",11
342,2020-06-16 09:04:59,darianjaeee,You mean this women did time for something all our fucking parents did so we could play Cruces High sports? #BLM  https://twitter.com/officialbabygrl/status/1272590635640348672 …,['#blm'],45
343,2020-06-16 09:01:47,Jkail1,Please say you are releasing a @Kaepernick7 taking a knee with proceeds going to a #BLM charity.,['#blm'],42
344,2020-06-16 09:01:36,AiyanicBond,HEY THE BLACK COMMUNITY CANNOT BE SCREAMING BLACK LIVES MATTER AND BE HOMOPHOBIC IN THE SAME BREATH IT'S DISGUSTING AND UNEDUCATED AS HELL. #BLM #BLACKTRANSLIVESMATTER #BLACKGAYLIVESMATTER #BLACKLGBTLIVESMATTER,"['#blm', '#blacktranslivesmatter', '#blackgaylivesmatter', '#blacklgbtlivesmatter']",25
345,2020-06-16 09:01:17,BrowardSquaDD,"⚡️Join @BLM_Broward @browardsquadd and @browarddsa as we take the streets to honor Black freedom & Black resistance✊🏾✨ 
*Masks required*
#BLM #DreamDefenders #DSA pic.twitter.com/HU4R9E8mB8","['#blm', '#dreamdefenders', '#dsa']",36
346,2020-06-16 09:00:38,KVRX,Join us tonight at 7pm for A Discussion on Racial Justice and Advocacy with leaders from our Austin and student communities! Tune in to KVRX 91.7FM or listen online at  http://kvrx.org  #BLM #BlackLivesMatter pic.twitter.com/4Z1w7lgtJr,"['#blm', '#blacklivesmatter']",31
347,2020-06-16 08:59:33,affleckquine,They're just hypocrites and the  difference between the headlines is really shocking. #BLM,['#blm'],43
348,2020-06-16 08:59:18,NBJacobssonn,"4) This all took place in an #Antifa/#BLM protest.

Iran’s dictators support communist radicals and provide logistic support. They exploit unrest in an attempt to destroy the West. Please identify these malign actors and expose them. 

This regime is dangerous to the world.","['#antifa', '#blm']",14
349,2020-06-16 08:57:54,inquiringshow,"This week we talk with @rfrosencrans about the history of structural racism in medicine and the problems with race-based medicine. An important episode that you won't want to miss. Let us know what you think!
#science #racebasedmedicine #racism #blm
 https://tinyurl.com/y7w9bthn ","['#science', '#racebasedmedicine', '#racism', '#blm']",16
350,2020-06-16 08:57:04,Adenoughofit,"#BLM not set up by Black People for Black people. It was set up by destructive forces within the Deep State to divide, marginalise and  anger people. The same people who create victim mentality and amoral soldiers in the LGBTQ community.
#SorosFundedRiots
#NWO
#CulturalMarxist pic.twitter.com/jwChLTMoh4","['#blm', '#sorosfundedriots', '#nwo', '#culturalmarxist']",19
351,2020-06-16 08:56:13,charlespooter4,"I’ve seen a lot of white people saying this but no black people yet. It feels like a attempt to co-opt the momentum behind #BLM and conflate it with trans rights, which is surely racist as hell?!",['#blm'],76
352,2020-06-16 08:56:00,ScientistsLift,I’ve been asked my opinions and how am I doing so. Here is how I am feeling and what I think about what’s going on today. If you have any questions let’s start a dialogue in the comments! We need to have these tough conversations. Full video on IG and YouTube soon #blm  pic.twitter.com/SFMwHutWip,['#blm'],28
353,2020-06-16 08:55:54,KatyaSedgwick,Who could have guessed that #BLM marches and riots would quickly lead to resurgence of antisemitism?,['#blm'],20
354,2020-06-16 08:55:51,BotSentinel,I have identified 37 tweets mentioning #BLM that were tweeted by inauthentic accounts.,['#blm'],19
355,2020-06-16 08:50:55,ChrissieMayr,"New CMP dropping at noon with @ZubyMusic! British rapper, podcaster and women’s deadlift record holder! We get into #blm why defunding the police is a terrible idea, becoming a public figure, #libertarian ideology & more!

 https://youtu.be/h67H-mRGXWU 
#tuesdayvibes pic.twitter.com/h9FfupLrBj","['#blm', '#libertarian', '#tuesdayvibes']",35
356,2020-06-16 08:50:31,Hysteria51Pod,"@mufon
 do you share the same sentiments as your leaders do?
#racism #BLM #BLMprotest pic.twitter.com/Msd6Tw28bs","['#racism', '#blm', '#blmprotest']",34
357,2020-06-16 08:48:36,LKozma,Community Members helped the city paint “Black Austin Matters” on the streets of downtown Austin.                                        #blm #austin #AustinTx pic.twitter.com/9XWKHMSlCM,"['#blm', '#austin', '#austintx']",543
358,2020-06-16 08:47:39,BigBlueWaveUSA,"😥 This is the reality for black children right now. Their first instinct when they see a cop car: hide!
#PresidentJoeBiden will improve this.
#Tяump & the #WhiteSupremacyHouse has made it worse & will make it deteriorate even more. #BlackLivesMatter #BLM
 pic.twitter.com/hiEWJRyYKQ","['#presidentjoebiden', '#tяump', '#whitesupremacyhouse', '#blacklivesmatter', '#blm']",45
359,2020-06-16 08:47:08,MrQFears,"@MsIsisKing opens up about the lack of financial opportunities allotted to Black Trans Women, and how it’s affected her own career in @sheenmagazine interview. #blacktranslivesmatters #blm  pic.twitter.com/5viWIzbyG8","['#blacktranslivesmatters', '#blm']",26
360,2020-06-16 08:46:47,MistressKarina,If you’ve stopped supporting me because I support #BLM then I don’t want you supporting me anyway.,['#blm'],17
361,2020-06-16 08:46:00,Ma_IMadeIt,The crown is a STATEMENT 👑✨ #Queen #BLM #BlackLivesMattters pic.twitter.com/RkAKu9Enrh,"['#queen', '#blm', '#blacklivesmattters']",16
362,2020-06-16 08:45:40,kneecocola,Some of y’all clocked into #BLM for a few days and that was it.  Noted...  pic.twitter.com/k2pp2kuxGG,['#blm'],16
363,2020-06-16 08:43:57,MistressKarina,"Unfriended so many people on Facebook recently. #BLM is making a lot of folks show their true colours 👀

BYE BYE IGNORANT RIGHT WING CHAVS!!

BYE BYE DUMBASS RACIST UBER DRIVERS!!

BYE BYE PLOD BOOT LICKERS!",['#blm'],24
364,2020-06-16 08:43:55,c_carranza15,Pictures from protests across Tampa over the past few days. #BLM #NoJusticeNoPeace #HappyBdayTupac pic.twitter.com/dbroa6bsr4,"['#blm', '#nojusticenopeace', '#happybdaytupac']",43
365,2020-06-16 08:42:42,MomJar1,Has anyone determined if #blm funneling to DNC thru donations is legal?,['#blm'],43
366,2020-06-16 08:40:05,YallListenToMe,IM HOLDING A PROTEST!! 😆✊🏽 #blm #BlackLivesMattters #GorgeFloyd #BreonnaTaylor #turner202strong,"['#blm', '#blacklivesmattters', '#gorgefloyd', '#breonnataylor', '#turner202strong']",13
367,2020-06-16 08:39:46,MitziJSmithPhD,Grounding breaking decisions by @CTSeminary #BLM #SAYHERNAME pic.twitter.com/pIjU33bL7E,"['#blm', '#sayhername']",26
368,2020-06-16 08:39:12,AmerSongwriter,"Nina Simone checked off all of the boxes when she wrote “Mississippi Goddam,” as scathing an indictment of black-white inequality that has ever been penned. #BLM  https://americansongwriter.com/mississippi-goddam-nina-simone-behind-the-song/?utm_medium=Social&utm_source=Twitter#Echobox=1592305339 … pic.twitter.com/5tq68t43gc",['#blm'],15
369,2020-06-16 08:38:33,stonefly_ky,"|￣￣￣￣￣ |
|   PUNCH    |
|   NAZIS      |   
|   !!!!!           |
|  #BLM        |
|  ＿＿＿＿  | 
(\__/) || 
(•ㅅ•) || 
/ 　 づ",['#blm'],94
370,2020-06-16 08:35:19,CopThese,"The people just figuring out now that I’m anti-racism,  pro #blm, #LGBTQ, multiculturalism and severely dislike the 🍊 💩 must be the same idiots just figuring out @tmorello is “political”.
This ain’t new info you just suck at listening. That’s why you’re racist and ignorant.","['#blm', '#lgbtq']",28
371,2020-06-16 08:35:13,Marconi333,"An older post from his ""professional"" profile... dated 2011, so he's been thinking like this for awhile. #antifa #ProudBoy #BLM #BlackLivesMatterTX #Fascism pic.twitter.com/R1TsT8CF0g","['#antifa', '#proudboy', '#blm', '#blacklivesmattertx', '#fascism']",294
372,2020-06-16 08:33:46,WeeRazzy,"Got this as a gift through @TeamStreamGifts from a lovely soul! I can't wait to have this book in the rotation

This book teaches children that any kid from any race, background or place is the same as him. With 10 fingers and 10 toes it teaches him to love all.

#blm  pic.twitter.com/56Fzg6vEFE",['#blm'],19
373,2020-06-16 08:30:59,DemocracyDC,"If you were to tell someone from Germany, England or France that a white supremacist, #DylannRoof, murdered 9 innocent Black people in church and when the police arrived they took him to #BurgerKing, for food, before jail, they wouldn’t believe you, that’s why people march! #BLM  pic.twitter.com/p4sUaK3sq8","['#dylannroof', '#burgerking', '#blm']",38
374,2020-06-16 08:29:59,AKBStayINHOPE,"Unfortunately this country is divided more with Trump in the office. Stay strong my brother, I see your tears of anger I also have cried them myself!  We will get through this.#BLM",['#blm'],84
375,2020-06-16 08:29:51,lalo_galvao,"Where’s the media outrage? 
Video: Black ruthlessly knocks down 92-year-old woman in random NYC attack  https://nypost.com/2020/06/15/man-knocks-down-elderly-woman-in-random-nyc-attack/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … via @nypmetro
#BlackLivesMatter #WhiteLivesMatter #BLM #Antifa #Antifas","['#blacklivesmatter', '#whitelivesmatter', '#blm', '#antifa', '#antifas']",36
376,2020-06-16 08:29:02,mandyevans,"Calling #WhitePrivilege a #WhiteBlessing makes it sound as it were God given. It was not given. It was seized, often violently and handed down. White supremacists still want to seize it violently today. It is not a blessing. It is an unearned upperhand. #BLM!","['#whiteprivilege', '#whiteblessing', '#blm']",24
377,2020-06-16 08:28:30,iamroark,"Yes, we know them. they are #BLM and #Antifa terrorists.

Thank god these Cops are fighting back.","['#blm', '#antifa']",87
378,2020-06-16 08:24:54,Ylee1972,"Just a friendly reminder, No one in this country has ever owned a slave or has ever been a slave! We can’t move forward when we continuously go backwards! #BLM #ChazSeattle #FoxNews #CNN","['#blm', '#chazseattle', '#foxnews', '#cnn']",24
379,2020-06-16 08:24:53,DrWinkfield,"#BlackintheIvory is having a senior attending introduce you to a colleague with “This is Dr. Winkfield; we didn’t think she would do anything, but boy has she proven us wrong.” The hidden (or open) expectation that blacks will fail #microaggression vs #macroaggression? #BLM","['#blackintheivory', '#microaggression', '#macroaggression', '#blm']",182
380,2020-06-16 08:24:20,mog7546,"Right-wing militia members SHOT AT PROTESTERS in #NewMexico

The shots were fired as protesters tried to pull down a statue of Juan de Oñate, who began the Spanish colonization of New Mexico.

One man shot...

#MOG
#BLM
 https://americanindependent.com/new-mexico-protest-shooting-right-wing-militia-albuquerque-statue-juan-de-onate/ …","['#newmexico', '#mog', '#blm']",20
381,2020-06-16 08:24:04,MintPressNews,"Do Black Lives Matter in a Police State?

#BlackLivesMatter #PoliceState #police #PoliceBrutality #RayshardBrooks #BLM #protests #GeorgeFloyd #DefundThePolice #protest #TalkingAboutRace #racism #USA #RestInPeace #RIPGeorgeFloyd 

image by @LatuffCartoons pic.twitter.com/l85PDcBhTp","['#blacklivesmatter', '#policestate', '#police', '#policebrutality', '#rayshardbrooks', '#blm', '#protests', '#georgefloyd', '#defundthepolice', '#protest', '#talkingaboutrace', '#racism', '#usa', '#restinpeace', '#ripgeorgefloyd']",92
382,2020-06-16 08:23:01,bbcle,"At a protest in the UK in support of Black Lives Matter, right-wing protesters were arrested after violent behaviour towards the police and others. 
Neil and Catherine look at the vocabulary in the news around this story:  https://bbc.in/3dabwlU 
#bbclearningenglish #BLM  pic.twitter.com/KKiwTAaH8f","['#bbclearningenglish', '#blm']",42
383,2020-06-16 08:20:50,eelscr,"@GovMikeDeWine - this needs to be handled asap. Fire these two ""cops"" and charge that guy with assault. 

#Ohio
#BethelOhio
#PoliceReform
#BLM
@acluohio
@TheLeadCNN
@CNN
@maddow
@donlemon
@CuomoPrimeTime","['#ohio', '#bethelohio', '#policereform', '#blm']",75
384,2020-06-16 08:19:50,fboLoud,"Some more Peaceful #BLM protestors

Is this what you stand for?

#riots2020 #RiotsAreNotProtests
#fboLoud #tcot #maga
#AmericaFirst
#TrumpTrain #tpot
#Patriot #Trump2020
 http://fboLoud.com 🇺🇸 https://twitter.com/dekoran1/status/1272645523904872451 …","['#blm', '#riots2020', '#riotsarenotprotests', '#fboloud', '#tcot', '#maga', '#americafirst', '#trumptrain', '#tpot', '#patriot', '#trump2020']",26
385,2020-06-16 08:19:24,NTX_AprilR,Making a change 💙🌐 Team Destiny and @TheNETwork_DFW partnering together to create another masterpiece! #ATTExperienceStore #BLM #OneTeam ✊🏼✊🏽✊🏿 #ConnectedTogether @StefanoRagonesi @mcollins_22 @thedoscarver @AnnaDvorkin @KatCole_NTX @KarenRivasATT @ATT pic.twitter.com/pRX6oPRV7a – at Whitacre Tower,"['#attexperiencestore', '#blm', '#oneteam', '#connectedtogether']",52
386,2020-06-16 08:18:45,sweettea4517,"This is HUGE! #BLM is linked to Hamas or The Muslim Brotherhood?! ""Black Lives is OUR MATTER!"" Is Muslim Brotherhood using BLM to advance their terrorist agenda??  https://youtu.be/g1pVwR-zYKU ",['#blm'],310
387,2020-06-16 08:17:04,ragercoaster,I have nor do I know anyone who has ever thoughts to themselves... I want to go enjoy some history today.... Hey I heard there's a statue in the park of a confederate soldier... History fix resolved. #blm,['#blm'],75
388,2020-06-16 08:16:33,NormaGLpz,"Here with @IceoutofTarrant & @UnitedFWTx to oppose the renewal of the racist voluntary agreement of 287g in Tarrant County, TX! Judge Whitley wants to silence our voices! Basta con la migra y racistas! ✊🏿✊🏽🦋#End287g #IceOutOfTarrant #DefundHate #VoteWaybournOut #PeopleFirst #BLM  pic.twitter.com/FYe8WKysO9","['#end287g', '#iceoutoftarrant', '#defundhate', '#votewaybournout', '#peoplefirst', '#blm']",15
389,2020-06-16 08:16:29,ZenAndHopscotch,"THANK YOU, PHILADELPHIA!

Philadelphia court supervisor Michael Henkel was fired Monday after this video surfaced of him tearing down BLM protest signs children at a South Philly park made.

“Black lives matter!”, she says. 
“Not to me, they don’t,” he replies.

#ONEV1
#BLM  pic.twitter.com/eCVpeXiKX1","['#onev1', '#blm']",293
390,2020-06-16 08:08:16,CharlieMooseGib,A privilege to be part of such a piece of content. Thank you @TimHowardGK @WMckennie @crysdunn_19 @kate_abdo @MauriceEdu for educating me. #BLM  https://twitter.com/brfootball/status/1272907984801353735 …,['#blm'],309
391,2020-06-16 08:04:32,SimonaGetova,"Witnessing (online) the transnational uprising & solidarity for #BLM + reading & re-reading gems like this one keep me from despair in these batshit times while living in a context of meek & uninspired justice movements. 

(1/5) “We need to imagine many more such coalitions:  pic.twitter.com/EIXOwnpRsH",['#blm'],10
392,2020-06-16 08:00:36,nkjellson,"So moved by actions of CEOs and others in my portfolio and community during these tough times: truth-speaking (and listening) in #BLM all-hands; co days off to make breaks during COVID; transparent comms about return plans: safety, space, culture #leadersdhip #InThisTogether","['#blm', '#leadersdhip', '#inthistogether']",21
393,2020-06-16 07:59:48,j_a_hampshire,Overheard a group of teenage girls at the local park in animated discussion about colonialism (including how it’s spelt — presumably not in the Gove curriculum). Young people starting to ask questions about history is just what #blm critics fear most.,['#blm'],13
394,2020-06-16 07:54:48,CasMudde,"So happy with first three episodes. Among my future guests will be @_shireenahmed_ on athletes and #BLM protests, Rafal Pankowski on far right (and football) in Poland, and @GrimKim on heavy metal and politics. 🤘 https://twitter.com/radikaalpodcast/status/1272904693245775882 …",['#blm'],14
395,2020-06-16 07:54:20,mog7546,"#Ohio issues curfew after armed whites patrol streets waiting for busloads of #BlackLivesMatter protesters

Videos circulated online showing Sunday’s clash, which saw white counter-protesters hurling insults and profanity at #BLM supporters

#MOG https://www.rawstory.com/2020/06/ohio-village-of-2800-issues-curfew-after-armed-whites-patrol-streets-waiting-for-busloads-of-black-lives-matter-protesters/#.XujczKZhPj8.twitter …","['#ohio', '#blacklivesmatter', '#blm', '#mog']",29
396,2020-06-16 07:52:06,robinsonandrea,"Thank you, Madam Speaker! This is Jim Crow x2020. #BLM",['#blm'],19
397,2020-06-16 07:46:08,TheBBWH,"Look anyone whose gone to jail for dealing/holding marijuana needs to freed.

Yes we checking police but we really need face incarceration issues too!

Stop selling black people to prisons 

#BLM #BLACK_LIVES_MATTER","['#blm', '#black_lives_matter']",26
